"student_id","name","total_enrollments","avg_completion_pct","engagement_segment"
"STU01705","Indah Nugroho",5,46.00,"Low Engagement"
"STU02621","Budi Kusuma",4,27.25,"Low Engagement"
"STU00609","Budi Iskandar",2,53.00,"Low Engagement"
"STU01497","Maya Santoso",0,0.00,"Inactive"
"STU02527","Yuni Yusuf",3,99.33,"Focused Learner"
"STU02145","Putra Saputra",7,60.29,"Low Engagement"
"STU01578","Nita Yusuf",0,0.00,"Inactive"
"STU01472","Fajar Kurniawan",11,55.55,"At Risk"
"STU01433","Sinta Rahmawati",4,36.75,"Low Engagement"
"STU00433","Mawar Wulandari",6,32.17,"Low Engagement"
"STU01493","Zahra Wulandari",3,29.33,"Low Engagement"
"STU01473","Fitri Pratama",4,42.50,"Low Engagement"
"STU02170","Wahyu Santoso",5,76.00,"Low Engagement"
"STU01654","Olivia Pramudita",2,6.00,"Low Engagement"
"STU00230","Aditya Mahendra",5,29.80,"Low Engagement"
"STU02325","Lestari Hidayat",2,100.00,"Focused Learner"
"STU02359","Fitri Pramudita",1,100.00,"Focused Learner"
"STU00729","Intan Wibowo",2,9.00,"Low Engagement"
"STU02414","Vina Setiawan",1,2.00,"Low Engagement"
"STU02189","Galih Iskandar",2,82.00,"Focused Learner"
"STU01659","Hendra Ramadhan",11,53.36,"At Risk"
"STU01463","Arif Damayanti",1,53.00,"Low Engagement"
"STU01151","Naufal Yusuf",2,52.50,"Low Engagement"
"STU02826","Diah Setiawan",1,1.00,"Low Engagement"
"STU01707","Gita Pertiwi",3,100.00,"Focused Learner"
"STU02271","Putri Anggara",5,46.40,"Low Engagement"
"STU02649","Permata Setiawan",0,0.00,"Inactive"
"STU01087","Reno Setiawan",3,48.67,"Low Engagement"
"STU00901","Reno Hidayat",6,54.33,"Low Engagement"
"STU00081","Permata Cahyani",1,8.00,"Low Engagement"
"STU00138","Adi Hidayat",5,53.60,"Low Engagement"
"STU02833","Fajar Anggara",3,97.33,"Focused Learner"
"STU02846","Mawar Pratama",3,57.00,"Low Engagement"
"STU00169","Hadi Rahmawati",3,100.00,"Focused Learner"
"STU00414","Hana Cahyani",6,63.33,"Low Engagement"
"STU02195","Eko Anggara",0,0.00,"Inactive"
"STU02803","Reno Permadi",0,0.00,"Inactive"
"STU02315","Sinta Wulandari",2,40.50,"Low Engagement"
"STU02618","Dewi Hapsari",3,32.00,"Low Engagement"
"STU00834","Rizky Saputra",6,53.67,"Low Engagement"
"STU02944","Hadi Mahendra",5,76.00,"Low Engagement"
"STU00753","Maya Anggara",2,54.00,"Low Engagement"
"STU02867","Maya Cahyani",0,0.00,"Inactive"
"STU01941","Aditya Wulandari",2,57.00,"Low Engagement"
"STU01952","Indah Hidayat",3,100.00,"Focused Learner"
"STU01379","Ratna Damayanti",3,4.33,"Low Engagement"
"STU00497","Gita Wijaya",1,66.00,"Low Engagement"
"STU02338","Intan Pratama",6,50.17,"Low Engagement"
"STU01555","Krisna Susanto",5,45.80,"Low Engagement"
"STU00056","Sinta Setyowati",11,51.27,"At Risk"
"STU01814","Eka Santoso",1,90.00,"Focused Learner"
"STU02830","Aditya Hidayat",0,0.00,"Inactive"
"STU00328","Bayu Pramudita",3,96.33,"Focused Learner"
"STU00885","Vina Mahendra",6,59.67,"Low Engagement"
"STU00538","Citra Pertiwi",1,3.00,"Low Engagement"
"STU00417","Dito Nugroho",3,66.67,"Low Engagement"
"STU02813","Tia Hapsari",0,0.00,"Inactive"
"STU01026","Hadi Hidayat",10,48.40,"At Risk"
"STU02617","Naufal Permadi",4,33.50,"Low Engagement"
"STU00457","Surya Anggraini",3,48.00,"Low Engagement"
"STU00397","Indah Kurniawan",2,33.00,"Low Engagement"
"STU01581","Reno Pramudita",4,29.00,"Low Engagement"
"STU00550","Hendra Kusuma",11,68.73,"At Risk"
"STU00195","Hadi Ramadhan",3,50.67,"Low Engagement"
"STU01635","Umi Hakim",1,100.00,"Focused Learner"
"STU02293","Budi Cahyani",6,83.00,"Focused Learner"
"STU01113","Yuni Maulana",9,54.78,"At Risk"
"STU02550","Dimas Damayanti",3,5.33,"Low Engagement"
"STU02322","Reno Pratama",10,68.50,"At Risk"
"STU01385","Lestari Setiawan",6,47.83,"Low Engagement"
"STU00572","Dimas Cahyani",6,67.83,"Low Engagement"
"STU00129","Ferdi Nugroho",5,46.20,"Low Engagement"
"STU02171","Lestari Wijaya",10,80.70,"Highly Engaged"
"STU00027","Fitri Susanto",2,100.00,"Focused Learner"
"STU00837","Maya Anggara",1,74.00,"Low Engagement"
"STU01163","Fitri Saputra",11,65.00,"At Risk"
"STU00628","Vina Rahmawati",6,25.50,"Low Engagement"
"STU00556","Mega Hidayat",3,83.00,"Focused Learner"
"STU00395","Krisna Permadi",1,7.00,"Low Engagement"
"STU00377","Surya Pratama",1,42.00,"Low Engagement"
"STU01641","Eko Wulandari",0,0.00,"Inactive"
"STU01857","Satria Ramadhan",5,41.00,"Low Engagement"
"STU00796","Permata Hidayat",8,39.00,"At Risk"
"STU00223","Krisna Lestari",3,48.67,"Low Engagement"
"STU00925","Reno Permadi",4,75.50,"Low Engagement"
"STU00610","Adi Kurniawan",0,0.00,"Inactive"
"STU00522","Luthfi Pertiwi",11,63.45,"At Risk"
"STU00466","Arif Wijaya",3,91.67,"Focused Learner"
"STU02817","Gilang Setyowati",0,0.00,"Inactive"
"STU02261","Adi Pratama",1,7.00,"Low Engagement"
"STU00333","Olivia Anggara",4,41.25,"Low Engagement"
"STU00582","Aditya Anggraini",8,59.63,"At Risk"
"STU00949","Vina Ramadhan",2,79.00,"Low Engagement"
"STU01719","Indah Pramudita",0,0.00,"Inactive"
"STU01709","Yoga Iskandar",0,0.00,"Inactive"
"STU02789","Bayu Susanto",3,62.33,"Low Engagement"
"STU02186","Mega Susanto",3,65.33,"Low Engagement"
"STU00108","Rahmat Cahyani",3,37.67,"Low Engagement"
"STU01242","Naufal Putra",3,55.00,"Low Engagement"
"STU00110","Hendra Damayanti",11,58.91,"At Risk"
"STU00806","Rizky Kurniawan",3,68.67,"Low Engagement"
"STU01904","Mawar Wibowo",6,63.50,"Low Engagement"
"STU02791","Satria Hakim",6,79.67,"Low Engagement"
"STU00172","Lestari Rahmawati",10,45.80,"At Risk"
"STU01384","Hendra Pramudita",6,34.17,"Low Engagement"
"STU00668","Diah Wijaya",11,59.27,"At Risk"
"STU01627","Naufal Lestari",3,30.67,"Low Engagement"
"STU01145","Mawar Permadi",6,62.83,"Low Engagement"
"STU00594","Ayu Wijaya",5,62.00,"Low Engagement"
"STU02883","Sari Cahyani",1,100.00,"Focused Learner"
"STU02609","Budi Nugroho",3,37.67,"Low Engagement"
"STU01058","Reza Permadi",1,96.00,"Focused Learner"
"STU02430","Ferdi Cahyani",2,92.50,"Focused Learner"
"STU02223","Fitri Putra",0,0.00,"Inactive"
"STU01799","Mawar Wulandari",5,38.40,"Low Engagement"
"STU00036","Zahra Putra",3,65.33,"Low Engagement"
"STU01265","Intan Yusuf",1,7.00,"Low Engagement"
"STU01094","Arif Susanto",2,41.00,"Low Engagement"
"STU00809","Naufal Ramadhan",5,56.40,"Low Engagement"
"STU02673","Fitri Mahendra",1,87.00,"Focused Learner"
"STU01194","Maya Wibowo",5,64.00,"Low Engagement"
"STU00351","Gilang Cahyani",2,95.50,"Focused Learner"
"STU01959","Wahyu Pramudita",3,9.33,"Low Engagement"
"STU00919","Rizky Pratama",3,18.00,"Low Engagement"
"STU01551","Krisna Mahendra",0,0.00,"Inactive"
"STU00878","Hadi Ramadhan",3,36.33,"Low Engagement"
"STU02593","Reno Yusuf",1,100.00,"Focused Learner"
"STU02019","Siti Nugroho",9,49.00,"At Risk"
"STU00331","Adi Permadi",5,96.60,"Focused Learner"
"STU00895","Aditya Damayanti",10,65.90,"At Risk"
"STU01565","Diah Hapsari",5,61.80,"Low Engagement"
"STU00758","Surya Wulandari",0,0.00,"Inactive"
"STU00360","Zahra Hidayat",0,0.00,"Inactive"
"STU02565","Winda Iskandar",3,72.33,"Low Engagement"
"STU02126","Hana Cahyani",4,60.50,"Low Engagement"
"STU00467","Aditya Setiawan",3,25.67,"Low Engagement"
"STU01126","Nita Susanto",3,55.00,"Low Engagement"
"STU00656","Putra Rahmawati",2,32.00,"Low Engagement"
"STU01477","Ayu Nugroho",5,26.60,"Low Engagement"
"STU00578","Diah Kusuma",4,81.00,"Focused Learner"
"STU02589","Panji Mahendra",4,42.75,"Low Engagement"
"STU02231","Hendra Mahendra",4,59.25,"Low Engagement"
"STU00602","Tia Permadi",11,43.82,"At Risk"
"STU00156","Wahyu Damayanti",5,45.60,"Low Engagement"
"STU02711","Luthfi Maulana",6,31.67,"Low Engagement"
"STU01950","Galih Hapsari",3,37.33,"Low Engagement"
"STU00841","Olivia Iskandar",6,76.50,"Low Engagement"
"STU01069","Winda Wibowo",5,27.40,"Low Engagement"
"STU01089","Dimas Damayanti",1,0.00,"Low Engagement"
"STU02188","Winda Santoso",2,64.50,"Low Engagement"
"STU01540","Putra Saputra",5,46.40,"Low Engagement"
"STU00700","Winda Maulana",3,49.33,"Low Engagement"
"STU01261","Umi Hidayat",0,0.00,"Inactive"
"STU00249","Yoga Wijaya",2,31.00,"Low Engagement"
"STU00697","Putri Pramudita",4,52.25,"Low Engagement"
"STU00686","Eko Putra",2,82.50,"Focused Learner"
"STU01469","Ferdi Anggraini",6,34.17,"Low Engagement"
"STU02741","Wahyu Damayanti",0,0.00,"Inactive"
"STU02086","Dito Setiawan",2,4.50,"Low Engagement"
"STU01329","Siti Hakim",5,21.40,"Low Engagement"
"STU01080","Ayu Hakim",2,19.00,"Low Engagement"
"STU00262","Eka Pratama",6,63.67,"Low Engagement"
"STU01304","Lestari Susanto",7,33.71,"Low Engagement"
"STU02917","Budi Pramudita",1,56.00,"Low Engagement"
"STU02815","Krisna Cahyani",1,100.00,"Focused Learner"
"STU01150","Vina Kusuma",0,0.00,"Inactive"
"STU02757","Zahra Susanto",3,66.00,"Low Engagement"
"STU01006","Panji Pratama",2,9.50,"Low Engagement"
"STU02810","Olivia Setiawan",2,64.00,"Low Engagement"
"STU01624","Maya Saputra",4,30.00,"Low Engagement"
"STU01672","Surya Wijaya",0,0.00,"Inactive"
"STU02092","Dito Anggraini",1,100.00,"Focused Learner"
"STU00868","Dito Hakim",3,54.33,"Low Engagement"
"STU01415","Mega Wibowo",3,51.33,"Low Engagement"
"STU01517","Reno Yusuf",6,42.67,"Low Engagement"
"STU01236","Zahra Santoso",1,100.00,"Focused Learner"
"STU01932","Indah Hidayat",2,52.50,"Low Engagement"
"STU01798","Ratna Kurniawan",2,4.50,"Low Engagement"
"STU01588","Andi Setyowati",5,24.40,"Low Engagement"
"STU01127","Tia Maulana",0,0.00,"Inactive"
"STU01599","Fitri Kurniawan",3,88.67,"Focused Learner"
"STU00605","Wahyu Pramudita",2,62.00,"Low Engagement"
"STU00264","Wahyu Cahyani",0,0.00,"Inactive"
"STU01531","Tia Cahyani",5,23.40,"Low Engagement"
"STU01447","Surya Mahendra",0,0.00,"Inactive"
"STU00057","Tia Anggraini",0,0.00,"Inactive"
"STU00642","Arif Pramudita",1,100.00,"Focused Learner"
"STU02747","Zahra Hidayat",0,0.00,"Inactive"
"STU02357","Satria Rahmawati",5,83.60,"Focused Learner"
"STU00921","Galih Yusuf",1,100.00,"Focused Learner"
"STU02402","Aditya Setyowati",0,0.00,"Inactive"
"STU00275","Krisna Rahmawati",5,78.20,"Low Engagement"
"STU02676","Rahmat Lestari",3,68.00,"Low Engagement"
"STU01375","Putri Ramadhan",0,0.00,"Inactive"
"STU00482","Dewi Permadi",3,68.00,"Low Engagement"
"STU02410","Adi Maulana",4,76.00,"Low Engagement"
"STU00013","Mawar Hidayat",1,15.00,"Low Engagement"
"STU02063","Ferdi Wijaya",3,54.33,"Low Engagement"
"STU01369","Mawar Nugroho",8,47.25,"At Risk"
"STU02699","Ratna Pratama",6,47.50,"Low Engagement"
"STU00659","Kirana Pertiwi",3,99.33,"Focused Learner"
"STU00470","Ayu Hidayat",3,66.67,"Low Engagement"
"STU00144","Bayu Kusuma",0,0.00,"Inactive"
"STU02839","Satria Lestari",0,0.00,"Inactive"
"STU02464","Ratna Yusuf",6,40.83,"Low Engagement"
"STU01088","Dito Wibowo",3,67.00,"Low Engagement"
"STU00634","Citra Susanto",3,42.33,"Low Engagement"
"STU00488","Hana Lestari",2,15.00,"Low Engagement"
"STU02169","Indah Iskandar",3,51.00,"Low Engagement"
"STU00783","Galih Pramudita",9,37.00,"At Risk"
"STU00445","Yoga Permadi",0,0.00,"Inactive"
"STU02528","Putra Lestari",11,70.55,"At Risk"
"STU00908","Fitri Anggraini",6,37.67,"Low Engagement"
"STU00026","Ratna Anggraini",6,21.17,"Low Engagement"
"STU02298","Maya Anggraini",0,0.00,"Inactive"
"STU02974","Putra Anggraini",1,100.00,"Focused Learner"
"STU01673","Maya Pratama",2,28.50,"Low Engagement"
"STU01694","Olivia Putra",5,95.60,"Focused Learner"
"STU00070","Hadi Anggraini",3,24.00,"Low Engagement"
"STU00816","Fitri Wijaya",9,18.33,"At Risk"
"STU00142","Sinta Yusuf",1,5.00,"Low Engagement"
"STU00766","Rahmat Kurniawan",3,45.00,"Low Engagement"
"STU00366","Fitri Pramudita",5,81.40,"Focused Learner"
"STU02401","Reno Yusuf",9,70.22,"At Risk"
"STU01711","Surya Mahendra",2,6.00,"Low Engagement"
"STU01612","Mega Permadi",7,44.00,"Low Engagement"
"STU01488","Luthfi Hidayat",4,76.50,"Low Engagement"
"STU00061","Satria Nugroho",2,100.00,"Focused Learner"
"STU01610","Rizky Hapsari",2,100.00,"Focused Learner"
"STU01523","Nadia Kurniawan",0,0.00,"Inactive"
"STU00789","Indah Cahyani",5,51.40,"Low Engagement"
"STU01044","Winda Setiawan",3,100.00,"Focused Learner"
"STU01797","Yoga Susanto",3,39.00,"Low Engagement"
"STU00739","Citra Cahyani",8,24.25,"At Risk"
"STU02807","Olivia Wibowo",1,100.00,"Focused Learner"
"STU02450","Naufal Kurniawan",3,81.00,"Focused Learner"
"STU02923","Satria Mahendra",3,82.00,"Focused Learner"
"STU01944","Ayu Setyowati",2,40.50,"Low Engagement"
"STU01731","Satria Setyowati",3,76.00,"Low Engagement"
"STU01160","Sari Ramadhan",7,40.29,"Low Engagement"
"STU00915","Indah Anggara",2,29.00,"Low Engagement"
"STU02684","Panji Santoso",5,24.80,"Low Engagement"
"STU01410","Siti Nugroho",6,51.33,"Low Engagement"
"STU02075","Rizky Cahyani",3,68.00,"Low Engagement"
"STU01884","Iqbal Permadi",6,52.83,"Low Engagement"
"STU01483","Nita Kurniawan",4,75.00,"Low Engagement"
"STU02331","Kirana Yusuf",3,15.33,"Low Engagement"
"STU01106","Vina Hapsari",5,24.00,"Low Engagement"
"STU00173","Rizky Hidayat",4,57.75,"Low Engagement"
"STU01420","Bagus Wibowo",3,62.33,"Low Engagement"
"STU00162","Wahyu Permadi",3,98.00,"Focused Learner"
"STU00009","Putri Wulandari",1,7.00,"Low Engagement"
"STU01566","Lestari Wibowo",2,80.00,"Focused Learner"
"STU02738","Panji Maulana",3,93.00,"Focused Learner"
"STU02481","Sinta Saputra",3,76.00,"Low Engagement"
"STU01505","Mega Hakim",0,0.00,"Inactive"
"STU01785","Bayu Wijaya",4,50.75,"Low Engagement"
"STU01250","Eka Pertiwi",9,39.67,"At Risk"
"STU00014","Luthfi Nugroho",2,93.00,"Focused Learner"
"STU00800","Eko Setyowati",3,36.67,"Low Engagement"
"STU02043","Surya Hidayat",0,0.00,"Inactive"
"STU02341","Siti Wijaya",4,52.25,"Low Engagement"
"STU01070","Surya Putra",4,85.00,"Focused Learner"
"STU00460","Tia Santoso",3,54.33,"Low Engagement"
"STU02219","Panji Setiawan",0,0.00,"Inactive"
"STU01766","Rizky Damayanti",11,36.91,"At Risk"
"STU01068","Ferdi Kusuma",2,100.00,"Focused Learner"
"STU00750","Maya Susanto",1,100.00,"Focused Learner"
"STU00548","Rahmat Hidayat",2,100.00,"Focused Learner"
"STU00430","Reno Kurniawan",6,51.67,"Low Engagement"
"STU00259","Bagus Wibowo",4,63.50,"Low Engagement"
"STU02896","Vina Iskandar",1,6.00,"Low Engagement"
"STU02788","Iqbal Wibowo",1,7.00,"Low Engagement"
"STU02323","Nita Mahendra",1,31.00,"Low Engagement"
"STU01560","Gita Nugroho",4,38.50,"Low Engagement"
"STU01445","Krisna Nugroho",0,0.00,"Inactive"
"STU00410","Hendra Pramudita",2,78.00,"Low Engagement"
"STU00907","Galih Cahyani",1,1.00,"Low Engagement"
"STU01458","Eka Nugroho",0,0.00,"Inactive"
"STU01795","Rahmat Wibowo",4,67.25,"Low Engagement"
"STU01971","Hendra Wulandari",0,0.00,"Inactive"
"STU02787","Olivia Permadi",3,80.00,"Focused Learner"
"STU02347","Ratna Mahendra",3,22.33,"Low Engagement"
"STU00904","Permata Yusuf",7,58.29,"Low Engagement"
"STU02482","Winda Rahmawati",2,50.00,"Low Engagement"
"STU01373","Sinta Yusuf",11,84.00,"Highly Engaged"
"STU02628","Zahra Nugroho",11,61.64,"At Risk"
"STU02353","Indah Hapsari",3,37.67,"Low Engagement"
"STU01976","Gilang Cahyani",11,66.73,"At Risk"
"STU02578","Eka Hapsari",2,59.00,"Low Engagement"
"STU02723","Ayu Kusuma",1,21.00,"Low Engagement"
"STU00436","Umi Santoso",3,100.00,"Focused Learner"
"STU02326","Putra Lestari",0,0.00,"Inactive"
"STU02300","Panji Permadi",2,100.00,"Focused Learner"
"STU02639","Zahra Kusuma",5,45.00,"Low Engagement"
"STU00501","Sinta Wulandari",4,46.50,"Low Engagement"
"STU02743","Olivia Maulana",0,0.00,"Inactive"
"STU02051","Gita Santoso",5,47.80,"Low Engagement"
"STU01172","Lestari Wibowo",0,0.00,"Inactive"
"STU02812","Siti Wulandari",3,68.67,"Low Engagement"
"STU00347","Eko Pramudita",4,51.75,"Low Engagement"
"STU01592","Yoga Wijaya",0,0.00,"Inactive"
"STU01999","Tia Kurniawan",2,49.50,"Low Engagement"
"STU02047","Fajar Iskandar",6,65.67,"Low Engagement"
"STU01389","Hendra Saputra",6,60.17,"Low Engagement"
"STU01000","Andi Permadi",0,0.00,"Inactive"
"STU01573","Aditya Cahyani",4,59.25,"Low Engagement"
"STU00768","Iqbal Damayanti",8,52.50,"At Risk"
"STU02204","Hendra Anggara",0,0.00,"Inactive"
"STU02558","Fitri Hapsari",2,50.00,"Low Engagement"
"STU02824","Naufal Santoso",3,61.00,"Low Engagement"
"STU00321","Hana Putra",5,53.00,"Low Engagement"
"STU00468","Intan Ramadhan",3,41.67,"Low Engagement"
"STU01298","Hana Rahmawati",11,64.09,"At Risk"
"STU00584","Olivia Santoso",2,77.00,"Low Engagement"
"STU00661","Dewi Anggara",1,76.00,"Low Engagement"
"STU02804","Siti Anggraini",1,79.00,"Low Engagement"
"STU02970","Tia Kusuma",0,0.00,"Inactive"
"STU01071","Lestari Kurniawan",7,56.00,"Low Engagement"
"STU00958","Diah Pratama",1,89.00,"Focused Learner"
"STU02726","Fitri Hapsari",0,0.00,"Inactive"
"STU01749","Intan Hapsari",5,73.60,"Low Engagement"
"STU02597","Rizky Susanto",1,3.00,"Low Engagement"
"STU02521","Reno Mahendra",3,34.00,"Low Engagement"
"STU01929","Maya Putra",6,63.17,"Low Engagement"
"STU02400","Mega Nugroho",1,5.00,"Low Engagement"
"STU02647","Bagus Yusuf",2,52.50,"Low Engagement"
"STU01020","Aditya Cahyani",3,65.33,"Low Engagement"
"STU02786","Rahmat Mahendra",3,63.00,"Low Engagement"
"STU00071","Iqbal Saputra",3,31.67,"Low Engagement"
"STU01564","Yoga Nugroho",1,45.00,"Low Engagement"
"STU00122","Hendra Yusuf",6,42.50,"Low Engagement"
"STU02574","Ferdi Anggara",4,56.50,"Low Engagement"
"STU02136","Tia Anggara",3,37.00,"Low Engagement"
"STU02763","Lestari Damayanti",0,0.00,"Inactive"
"STU01168","Rahmat Pertiwi",11,77.64,"At Risk"
"STU01043","Mawar Hidayat",5,49.60,"Low Engagement"
"STU02587","Putra Wulandari",2,57.00,"Low Engagement"
"STU00910","Eka Anggara",1,100.00,"Focused Learner"
"STU02601","Nadia Wulandari",5,55.20,"Low Engagement"
"STU01226","Reno Wibowo",2,54.50,"Low Engagement"
"STU02845","Indah Yusuf",3,72.33,"Low Engagement"
"STU00730","Aditya Kurniawan",6,81.00,"Focused Learner"
"STU01811","Intan Anggraini",3,95.33,"Focused Learner"
"STU01783","Sari Hidayat",4,100.00,"Focused Learner"
"STU02674","Dito Kusuma",1,0.00,"Low Engagement"
"STU00242","Fitri Maulana",6,54.50,"Low Engagement"
"STU02500","Sari Pertiwi",2,4.00,"Low Engagement"
"STU02299","Umi Ramadhan",7,21.86,"Low Engagement"
"STU02459","Mega Hakim",3,35.67,"Low Engagement"
"STU02049","Arif Cahyani",9,52.89,"At Risk"
"STU01302","Citra Setyowati",3,39.33,"Low Engagement"
"STU01733","Tia Susanto",0,0.00,"Inactive"
"STU02139","Permata Cahyani",2,54.50,"Low Engagement"
"STU01332","Umi Mahendra",6,60.67,"Low Engagement"
"STU01778","Bayu Wibowo",2,40.00,"Low Engagement"
"STU02849","Aditya Pratama",0,0.00,"Inactive"
"STU00547","Indah Maulana",3,51.33,"Low Engagement"
"STU01093","Adi Setyowati",0,0.00,"Inactive"
"STU01354","Mega Maulana",1,84.00,"Focused Learner"
"STU00943","Rizky Anggraini",7,74.43,"Low Engagement"
"STU00406","Luthfi Putra",6,55.50,"Low Engagement"
"STU01086","Dimas Santoso",4,43.25,"Low Engagement"
"STU00575","Putri Santoso",10,63.20,"At Risk"
"STU02668","Fajar Pratama",0,0.00,"Inactive"
"STU02754","Rizky Wulandari",0,0.00,"Inactive"
"STU01606","Siti Ramadhan",11,77.18,"At Risk"
"STU00327","Rizky Cahyani",3,49.33,"Low Engagement"
"STU00416","Ayu Kurniawan",0,0.00,"Inactive"
"STU01657","Dito Pertiwi",3,36.67,"Low Engagement"
"STU01200","Fajar Wijaya",2,57.50,"Low Engagement"
"STU00846","Iqbal Kurniawan",3,24.67,"Low Engagement"
"STU00838","Siti Kusuma",3,29.00,"Low Engagement"
"STU01827","Fajar Pratama",5,59.80,"Low Engagement"
"STU01515","Permata Pramudita",4,34.25,"Low Engagement"
"STU02713","Yuni Wulandari",2,100.00,"Focused Learner"
"STU02085","Intan Damayanti",3,83.67,"Focused Learner"
"STU01368","Siti Pertiwi",6,29.50,"Low Engagement"
"STU01067","Tia Damayanti",2,100.00,"Focused Learner"
"STU00427","Galih Pramudita",3,95.33,"Focused Learner"
"STU02074","Rizky Nugroho",3,73.67,"Low Engagement"
"STU00474","Surya Kusuma",0,0.00,"Inactive"
"STU01655","Naufal Kusuma",1,96.00,"Focused Learner"
"STU02880","Sinta Wibowo",1,92.00,"Focused Learner"
"STU01232","Surya Pramudita",0,0.00,"Inactive"
"STU02393","Arif Putra",1,100.00,"Focused Learner"
"STU01381","Eko Rahmawati",4,27.25,"Low Engagement"
"STU02942","Arif Hapsari",3,2.00,"Low Engagement"
"STU01666","Surya Damayanti",6,50.67,"Low Engagement"
"STU02821","Dito Nugroho",3,29.00,"Low Engagement"
"STU01441","Diah Lestari",4,55.00,"Low Engagement"
"STU00261","Gilang Maulana",3,67.33,"Low Engagement"
"STU00339","Sari Santoso",3,71.33,"Low Engagement"
"STU00456","Putri Wulandari",1,40.00,"Low Engagement"
"STU02642","Siti Permadi",2,53.00,"Low Engagement"
"STU01594","Luthfi Kusuma",11,54.45,"At Risk"
"STU02503","Surya Setyowati",3,50.00,"Low Engagement"
"STU01828","Gilang Anggraini",2,100.00,"Focused Learner"
"STU00099","Yoga Santoso",11,35.36,"At Risk"
"STU00872","Tia Putra",0,0.00,"Inactive"
"STU01218","Fitri Wijaya",7,65.14,"Low Engagement"
"STU01894","Eka Hidayat",4,53.25,"Low Engagement"
"STU01697","Ferdi Anggara",4,81.25,"Focused Learner"
"STU00874","Mega Kusuma",3,75.67,"Low Engagement"
"STU00053","Siti Pertiwi",5,92.80,"Focused Learner"
"STU02857","Sinta Hapsari",0,0.00,"Inactive"
"STU01839","Reza Nugroho",6,41.00,"Low Engagement"
"STU00929","Mega Anggraini",10,52.20,"At Risk"
"STU02376","Nita Kusuma",2,55.00,"Low Engagement"
"STU01193","Hana Hakim",3,43.33,"Low Engagement"
"STU02316","Arif Maulana",10,50.70,"At Risk"
"STU00438","Umi Pertiwi",2,77.00,"Low Engagement"
"STU00698","Maya Hapsari",2,49.00,"Low Engagement"
"STU01734","Mawar Mahendra",3,60.33,"Low Engagement"
"STU01437","Dito Pramudita",4,43.50,"Low Engagement"
"STU00052","Lestari Wibowo",6,58.67,"Low Engagement"
"STU02305","Indah Setiawan",5,61.40,"Low Engagement"
"STU02986","Luthfi Mahendra",0,0.00,"Inactive"
"STU02975","Reno Anggara",3,37.00,"Low Engagement"
"STU01750","Arif Hidayat",7,45.57,"Low Engagement"
"STU01404","Hendra Ramadhan",8,37.00,"At Risk"
"STU01307","Hadi Anggraini",9,30.89,"At Risk"
"STU00039","Ratna Ramadhan",1,5.00,"Low Engagement"
"STU02707","Siti Permadi",3,19.33,"Low Engagement"
"STU02417","Olivia Iskandar",3,34.67,"Low Engagement"
"STU02611","Fitri Permadi",2,70.00,"Low Engagement"
"STU00798","Fajar Anggara",1,7.00,"Low Engagement"
"STU02263","Hana Pertiwi",0,0.00,"Inactive"
"STU01987","Dimas Permadi",4,70.00,"Low Engagement"
"STU01426","Gilang Hidayat",4,52.75,"Low Engagement"
"STU00560","Wahyu Pertiwi",0,0.00,"Inactive"
"STU02658","Naufal Nugroho",3,37.33,"Low Engagement"
"STU00020","Diah Mahendra",11,32.18,"At Risk"
"STU02993","Rizky Hakim",2,71.00,"Low Engagement"
"STU01280","Sari Hidayat",1,100.00,"Focused Learner"
"STU00964","Hana Pratama",3,60.33,"Low Engagement"
"STU01816","Panji Santoso",3,42.33,"Low Engagement"
"STU00511","Reza Lestari",2,28.00,"Low Engagement"
"STU01687","Indah Anggraini",3,45.00,"Low Engagement"
"STU01028","Kirana Wulandari",9,57.11,"At Risk"
"STU01818","Intan Cahyani",3,41.33,"Low Engagement"
"STU02270","Rahmat Anggraini",0,0.00,"Inactive"
"STU02423","Nita Wibowo",1,100.00,"Focused Learner"
"STU02071","Bagus Setiawan",5,78.60,"Low Engagement"
"STU02220","Mawar Iskandar",5,44.40,"Low Engagement"
"STU01325","Bagus Anggara",11,41.09,"At Risk"
"STU00817","Olivia Maulana",5,65.80,"Low Engagement"
"STU02213","Nadia Lestari",0,0.00,"Inactive"
"STU01793","Aditya Putra",0,0.00,"Inactive"
"STU00211","Sari Wulandari",3,58.67,"Low Engagement"
"STU02948","Vina Rahmawati",0,0.00,"Inactive"
"STU01779","Gita Hakim",6,38.50,"Low Engagement"
"STU01181","Ayu Pertiwi",4,45.00,"Low Engagement"
"STU01099","Fajar Damayanti",4,71.00,"Low Engagement"
"STU00682","Mega Wibowo",6,49.00,"Low Engagement"
"STU01023","Gita Pertiwi",3,55.00,"Low Engagement"
"STU00957","Siti Damayanti",1,0.00,"Low Engagement"
"STU00643","Rahmat Saputra",3,55.33,"Low Engagement"
"STU01015","Krisna Pramudita",0,0.00,"Inactive"
"STU02888","Zahra Pratama",9,33.89,"At Risk"
"STU02473","Dewi Lestari",7,51.71,"Low Engagement"
"STU00848","Reno Ramadhan",11,69.36,"At Risk"
"STU01457","Satria Susanto",2,51.50,"Low Engagement"
"STU00269","Nadia Ramadhan",3,37.33,"Low Engagement"
"STU00613","Adi Pramudita",2,65.50,"Low Engagement"
"STU02784","Rahmat Wulandari",3,48.67,"Low Engagement"
"STU02541","Wahyu Anggara",3,52.00,"Low Engagement"
