"student_id","name","email","age","city","registration_date","acquisition_source","plan_type","total_enrollments"
"STU01169","Kirana Pertiwi","kirana.pertiwi@outlook.com",28,"Jakarta","2022-02-06","Instagram","free",0
"STU01366","Tia Pratama","tia.pratama148@gmail.com",39,"Tangerang","2022-12-17","Instagram","free",6
"STU01953","Umi Hapsari","umi.hapsari@gmail.com",21,"Bandung","2024-11-14","Google","basic",10
"STU02100","Dewi Wijaya","dewi.wijaya64@yahoo.com",21,"Jakarta","2024-07-03","Instagram","free",3
"STU02950","Budi Wijaya","budi.wijaya@outlook.com",26,"Bandung","2022-10-07","Google","basic",3
"STU00635","Indah Anggara","indah.anggara@gmail.com",32,"Yogyakarta","2024-07-23","Google","basic",10
"STU02538","Ferdi Maulana","ferdi.maulana@gmail.com",19,"Palembang","2022-07-24","Instagram","pro",5
"STU01082","Nita Cahyani","nita.cahyani441@yahoo.com",25,"Jakarta","2023-03-28","Instagram","free",3
"STU01187","Umi Pertiwi","umi.pertiwi195@hotmail9706@gmail.com",41,"Semarang","2022-05-18","TikTok","pro",11
"STU00784","Fitri Damayanti","fitri.damayanti@hotmail.com",22,"Palembang","2022-01-02","Instagram","basic",0
"STU02792","Satria Anggraini","satria.anggraini452@gmail6449@gmail.com",28,"Jakarta","2024-09-15","Instagram","free",3
"STU01775","Surya Susanto","surya.susanto@hotmail.com",29,"Palembang","2023-01-14","Instagram","free",1
"STU00309","Citra Setiawan","citra.setiawan@yahoo.com",20,"Bandung","2023-07-28","TikTok","free",8
"STU01824","Indah Anggara","indah.anggara@yahoo.com",24,"Jakarta","2023-02-16","YouTube","free",8
"STU01072","Sari Lestari","sari.lestari474@yahoo2020@gmail.com",41,"Jakarta","2023-08-20","Instagram","free",6
"STU02781","Dito Mahendra","dito.mahendra@hotmail.com",31,"Yogyakarta","2023-12-31","Instagram","basic",3
"STU02761","Reno Putra","reno.putra973@hotmail.com",40,"Medan","2022-10-12","YouTube","basic",5
"STU02586","Krisna Pertiwi","krisna.pertiwi232@yahoo.com",26,"Jakarta","2023-07-11","Instagram","free",2
"STU00376","Ayu Hidayat","ayu.hidayat@outlook.com",36,"Medan","2024-02-24","YouTube","free",11
"STU02471","Iqbal Yusuf","iqbal.yusuf@gmail.com",22,"Yogyakarta","2022-12-17","YouTube","free",11
"STU02577","Eko Cahyani","eko.cahyani213@gmail.com",22,"Bekasi","2022-09-08","Google","free",2
"STU01804","Dimas Damayanti","dimas.damayanti@gmail.com",33,"Denpasar","2023-11-01","YouTube","free",0
"STU01305","Nadia Maulana","nadia.maulana@gmail.com",44,"Jakarta","2024-01-22","YouTube","free",1
"STU02183","Reno Setiawan","reno.setiawan198@yahoo.com",24,"Jakarta","2022-12-21","Google","free",9
"STU00282","Nadia Wulandari","nadia.wulandari934@outlook.com",29,"Tangerang","2022-10-13","Google","basic",3
"STU02094","Yoga Santoso","yoga.santoso601@outlook.com",34,"Semarang","2024-10-26","Instagram","free",0
"STU01175","Siti Maulana","siti.maulana@outlook.com",42,"Surabaya","2022-04-15","Referral","basic",3
"STU00491","Citra Anggraini","citra.anggraini@gmail.com",19,"Makassar","2023-12-11","YouTube","free",1
"STU02093","Hadi Nugroho","hadi.nugroho@gmail.com",45,"Palembang","2024-05-28","YouTube","free",4
"STU00437","Dewi Pertiwi","dewi.pertiwi@yahoo.com",30,"Bogor","2022-01-13","TikTok","free",3
"STU01968","Hadi Permadi","hadi.permadi@gmail.com",20,"Medan","2023-01-09","TikTok","basic",2
"STU01229","Ratna Hapsari","ratna.hapsari205@hotmail.com",39,"Yogyakarta","2024-01-01","Instagram","free",2
"STU01871","Luthfi Permadi","luthfi.permadi951@hotmail.com",32,"Bandung","2024-12-10","Referral","free",6
"STU01665","Intan Kurniawan","intan.kurniawan@yahoo.com",40,"Jakarta","2023-03-23","YouTube","free",3
"STU01326","Aditya Lestari","aditya.lestari@outlook.com",38,"Jakarta","2023-05-15","YouTube","pro",2
"STU01895","Budi Rahmawati","budi.rahmawati@outlook4152@gmail.com",42,"Medan","2022-06-03","Google","free",4
"STU00592","Siti Susanto","siti.susanto@yahoo.com",33,"Bogor","2022-05-18","Instagram","free",3
"STU02375","Eka Setiawan","eka.setiawan@outlook.com",22,"Semarang","2022-09-10","Referral","free",2
"STU01129","Rizky Yusuf","rizky.yusuf404@yahoo.com",19,"Surabaya","2022-04-01","Instagram","pro",0
"STU00330","Andi Putra","andi.putra@yahoo.com",31,"Bandung","2025-01-23","Instagram","basic",1
"STU01745","Olivia Maulana","olivia.maulana@gmail.com",19,"Jakarta","2022-02-21","Instagram","free",0
"STU00788","Ferdi Permadi","ferdi.permadi630@gmail.com",25,"Jakarta","2023-04-09","Instagram","pro",1
"STU02424","Budi Anggraini","budi.anggraini702@hotmail.com",31,"Surabaya","2022-12-01","YouTube","pro",6
"STU01577","Dewi Setyowati","dewi.setyowati@outlook.com",40,"Medan","2022-05-16","Instagram","free",6
"STU00487","Aditya Ramadhan","aditya.ramadhan@yahoo.com",27,"Surabaya","2022-09-23","Google","free",5
"STU01130","Siti Nugroho","siti.nugroho583@yahoo.com",31,"Surabaya","2022-11-07","Organic","free",2
"STU02840","Reza Pertiwi","reza.pertiwi801@yahoo.com",44,"Palembang","2024-12-23","Referral","free",11
"STU01341","Olivia Nugroho","olivia.nugroho378@yahoo.com",38,"Jakarta","2023-07-28","TikTok","basic",0
"STU01337","Naufal Pertiwi","naufal.pertiwi207@gmail.com",20,"Jakarta","2023-01-31","TikTok","free",3
"STU02035","Arif Lestari","arif.lestari657@outlook.com",28,"Makassar","2022-07-13","Instagram","free",7
"STU02666","Nadia Setiawan","nadia.setiawan@hotmail.com",40,"Jakarta","2023-07-30","Instagram","basic",3
"STU00216","Putra Permadi","putra.permadi374@hotmail.com",23,"Yogyakarta","2025-01-03","YouTube","free",1
"STU01173","Eka Kurniawan","eka.kurniawan235@gmail.com",25,"Surabaya","2024-07-09","Google","basic",1
"STU02506","Umi Permadi","umi.permadi478@yahoo.com",27,"Semarang","2023-08-21","YouTube","free",3
"STU01313","Fajar Wibowo","fajar.wibowo@gmail.com",43,"Yogyakarta","2024-12-16","YouTube","free",3
"STU00792","Reza Permadi","reza.permadi586@hotmail.com",33,"Yogyakarta","2023-12-06","Google","basic",3
"STU01755","Bayu Santoso","bayu.santoso@gmail.com",34,"Jakarta","2023-12-18","TikTok","free",0
"STU02335","Satria Anggraini","satria.anggraini@outlook.com",20,"Surabaya","2024-09-16","TikTok","free",0
"STU00109","Rahmat Setiawan","rahmat.setiawan@outlook.com",27,"Jakarta","2024-07-07","TikTok","basic",0
"STU01376","Eka Kusuma","eka.kusuma788@yahoo.com",18,"Yogyakarta","2024-07-14","YouTube","free",0
"STU02039","Surya Lestari","surya.lestari979@gmail.com",23,"Jakarta","2024-05-30","Instagram","free",2
"STU00250","Bagus Santoso","bagus.santoso@yahoo.com",35,"Jakarta","2022-08-26","Google","free",3
"STU00670","Reza Cahyani","reza.cahyani669@gmail.com",44,"Jakarta","2024-06-06","Google","free",0
"STU02236","Winda Anggraini","winda.anggraini258@outlook.com",23,"Jakarta","2022-04-03","Instagram","free",3
"STU02990","Gita Pratama","gita.pratama@gmail.com",20,"Jakarta","2022-05-03","Instagram","free",8
"STU01402","Iqbal Permadi","iqbal.permadi@gmail.com",40,"Surabaya","2024-12-08","Google","free",3
"STU00024","Fajar Maulana","fajar.maulana@gmail.com",31,"Jakarta","2023-12-06","Instagram","basic",10
"STU02698","Krisna Anggara","krisna.anggara@hotmail.com",23,"Bandung","2023-04-19","Google","free",3
"STU01124","Gilang Anggraini","gilang.anggraini@gmail.com",18,"Malang","2024-11-09","Instagram","free",2
"STU02926","Luthfi Hapsari","luthfi.hapsari690@yahoo.com",23,"Bandung","2023-04-26","Organic","free",2
"STU01538","Gilang Yusuf","gilang.yusuf@gmail.com",45,"Bandung","2024-09-05","YouTube","free",11
"STU02274","Mega Lestari","mega.lestari@gmail.com",21,"Medan","2023-08-02","Instagram","basic",3
"STU01550","Panji Hapsari","panji.hapsari819@hotmail.com",30,"Bekasi","2022-09-25","TikTok","basic",1
"STU02240","Iqbal Wibowo","iqbal.wibowo274@gmail.com",42,"Yogyakarta","2024-10-13","Instagram","free",2
"STU00296","Siti Santoso","siti.santoso555@gmail.com",20,"Jakarta","2023-03-10","Google","free",6
"STU01807","Fajar Pratama","fajar.pratama285@hotmail.com",45,"Medan","2023-09-16","TikTok","basic",7
"STU02932","Ayu Wibowo","ayu.wibowo@yahoo.com",37,"Jakarta","2025-01-09","Instagram","free",3
"STU00645","Permata Permadi","permata.permadi@yahoo.com",42,"Jakarta","2022-07-16","Instagram","free",5
"STU02282","Satria Yusuf","satria.yusuf@hotmail.com",38,"Yogyakarta","2023-09-04","TikTok","basic",3
"STU00819","Surya Mahendra","surya.mahendra@gmail.com",42,"Bandung","2024-09-26","Instagram","free",5
"STU00265","Tia Iskandar","tia.iskandar@yahoo.com",27,"Jakarta","2023-11-11","YouTube","free",6
"STU01945","Ratna Hapsari","ratna.hapsari@hotmail.com",24,"Jakarta","2023-06-17","Google","free",1
"STU01340","Iqbal Mahendra","iqbal.mahendra@yahoo.com",45,"Medan","2024-06-26","YouTube","free",0
"STU02472","Putra Lestari","putra.lestari833@hotmail5283@gmail.com",44,"Jakarta","2023-07-13","TikTok","free",11
"STU01969","Bagus Pratama","bagus.pratama515@outlook.com",42,"Jakarta","2024-06-08","TikTok","free",6
"STU02033","Arif Wulandari","arif.wulandari@gmail.com",22,"Jakarta","2022-02-04","TikTok","free",1
"STU02224","Ferdi Santoso","ferdi.santoso@gmail.com",41,"Makassar","2022-06-22","Google","free",7
"STU01407","Winda Setiawan","winda.setiawan724@outlook.com",34,"Makassar","2023-11-22","Google","pro",3
"STU01155","Permata Susanto","permata.susanto473@yahoo.com",40,"Malang","2022-11-14","YouTube","basic",2
"STU02038","Mawar Hakim","mawar.hakim392@gmail.com",22,"Jakarta","2022-08-05","Google","free",3
"STU02072","Permata Damayanti","permata.damayanti@gmail.com",19,"Jakarta","2022-05-05","Instagram","free",1
"STU00752","Yuni Pertiwi","yuni.pertiwi@yahoo.com",23,"Bandung","2023-10-20","TikTok","basic",5
"STU00310","Diah Saputra","diah.saputra728@hotmail.com",26,"Yogyakarta","2024-08-27","Referral","basic",11
"STU02852","Gilang Maulana","gilang.maulana@yahoo.com",23,"Surabaya","2022-07-20","Google","pro",6
"STU01623","Andi Saputra","andi.saputra@yahoo.com",23,"Jakarta","2023-06-21","Instagram","basic",6
"STU00362","Fajar Saputra","fajar.saputra@yahoo.com",26,"Jakarta","2023-07-15","Instagram","basic",0
"STU01005","Hana Hakim","hana.hakim@yahoo.com",20,"Jakarta","2022-08-08","Instagram","free",6
"STU01314","Tia Putra","tia.putra244@hotmail.com",45,"Jakarta","2025-01-31","Instagram","free",0
"STU02102","Zahra Wulandari","zahra.wulandari@gmail.com",25,"Jakarta","2022-08-08","TikTok","free",3
"STU01776","Putra Hapsari","putra.hapsari141@gmail.com",26,"Malang","2022-12-12","YouTube","free",3
"STU00335","Indah Hakim","indah.hakim@hotmail.com",30,"Medan","2023-08-07","Google","free",0
"STU01877","Rizky Kusuma","rizky.kusuma@hotmail.com",22,"Jakarta","2024-04-12","TikTok","pro",1
"STU00722","Reno Pramudita","reno.pramudita311@gmail.com",24,"Jakarta","2023-04-12","YouTube","basic",2
"STU00675","Budi Hapsari","budi.hapsari@yahoo.com",26,"Jakarta","2023-07-01","TikTok","basic",9
"STU00825","Winda Pramudita","winda.pramudita839@outlook.com",29,"Jakarta","2023-05-25","Instagram","free",1
"STU02610","Mawar Hakim","mawar.hakim@outlook.com",34,"Yogyakarta","2024-12-12","Google","free",4
"STU02478","Hadi Kurniawan","hadi.kurniawan@hotmail.com",31,"Bandung","2023-02-25","TikTok","pro",1
"STU00278","Hana Anggraini","hana.anggraini@outlook.com",22,"Yogyakarta","2023-05-19","Instagram","free",0
"STU01936","Satria Pertiwi","satria.pertiwi@hotmail.com",33,"Makassar","2022-11-18","YouTube","free",3
"STU02203","Maya Lestari","maya.lestari@hotmail.com",33,"Yogyakarta","2024-08-02","Instagram","free",8
"STU01903","Yuni Nugroho","yuni.nugroho@hotmail2438@gmail.com",42,"Jakarta","2024-04-23","Instagram","basic",5
"STU01519","Nadia Saputra","nadia.saputra@yahoo.com",35,"Bandung","2023-11-24","Organic","free",1
"STU01339","Adi Rahmawati","adi.rahmawati301@gmail.com",45,"Denpasar","2023-10-21","TikTok","basic",6
"STU01880","Gilang Anggraini","gilang.anggraini357@yahoo2742@gmail.com",35,"Bandung","2023-11-21","Instagram","free",6
"STU01518","Zahra Yusuf","zahra.yusuf@outlook.com",32,"Bekasi","2024-11-13","Instagram","free",11
"STU02369","Dewi Nugroho","dewi.nugroho@hotmail.com",29,"Makassar","2024-10-06","Google","free",3
"STU01760","Permata Hapsari","permata.hapsari@hotmail.com",40,"Bandung","2023-06-21","Referral","basic",9
"STU01245","Reza Ramadhan","reza.ramadhan180@hotmail.com",21,"Medan","2022-06-23","Instagram","free",3
"STU02780","Nadia Hidayat","nadia.hidayat@gmail.com",41,"Semarang","2023-09-24","Instagram","free",0
"STU01984","Kirana Susanto","kirana.susanto@hotmail.com",20,"Semarang","2024-01-22","Referral","free",2
"STU01978","Diah Hidayat","diah.hidayat437@gmail.com",36,"Makassar","2022-05-01","Organic","free",11
"STU02513","Ferdi Kusuma","ferdi.kusuma@outlook.com",18,"Jakarta","2022-09-21","Google","pro",3
"STU00795","Citra Pramudita","citra.pramudita350@hotmail.com",42,"Jakarta","2025-01-29","Instagram","free",1
"STU02719","Yuni Maulana","yuni.maulana704@yahoo.com",44,"Jakarta","2023-11-08","TikTok","free",3
"STU02232","Dito Hidayat","dito.hidayat889@yahoo.com",43,"Bandung","2024-04-20","Instagram","free",9
"STU00721","Andi Yusuf","andi.yusuf285@gmail.com",41,"Jakarta","2023-01-25","Organic","free",2
"STU00527","Citra Hidayat","citra.hidayat432@yahoo.com",36,"Yogyakarta","2024-10-09","Instagram","free",3
"STU02947","Krisna Damayanti","krisna.damayanti@outlook.com",37,"Jakarta","2023-07-12","Google","free",5
"STU01600","Ferdi Saputra","ferdi.saputra@yahoo.com",27,"Jakarta","2022-01-04","YouTube","free",0
"STU01283","Gilang Lestari","gilang.lestari557@yahoo.com",27,"Yogyakarta","2023-01-28","Instagram","free",4
"STU01003","Yoga Pratama","yoga.pratama186@outlook.com",24,"Bandung","2024-10-20","YouTube","basic",2
"STU00563","Krisna Rahmawati","krisna.rahmawati992@outlook.com",22,"Bandung","2025-01-10","Instagram","free",0
"STU01748","Adi Wibowo","adi.wibowo588@gmail.com",42,"Jakarta","2023-03-22","Instagram","basic",2
"STU00597","Rizky Iskandar","rizky.iskandar749@yahoo.com",26,"Bandung","2023-01-01","TikTok","basic",3
"STU02681","Fitri Santoso","fitri.santoso@gmail.com",20,"Jakarta","2023-08-09","Organic","free",3
"STU00691","Olivia Setiawan","olivia.setiawan@gmail.com",30,"Surabaya","2024-05-06","Google","free",3
"STU00400","Sinta Wulandari","sinta.wulandari@outlook.com",24,"Surabaya","2024-04-04","TikTok","free",3
"STU00906","Maya Nugroho","maya.nugroho749@yahoo.com",30,"Medan","2023-06-11","Instagram","basic",4
"STU00557","Maya Lestari","maya.lestari@yahoo.com",32,"Surabaya","2023-10-16","YouTube","free",5
"STU02695","Budi Wibowo","budi.wibowo@yahoo.com",28,"Jakarta","2022-01-12","Referral","free",2
"STU00288","Hana Mahendra","hana.mahendra@hotmail.com",43,"Jakarta","2022-01-28","YouTube","free",2
"STU00898","Panji Anggara","panji.anggara252@outlook.com",35,"Jakarta","2022-11-26","Instagram","free",3
"STU00685","Eko Wulandari","eko.wulandari@hotmail.com",37,"Malang","2022-09-10","Instagram","free",11
"STU01097","Eka Pratama","eka.pratama@hotmail.com",31,"Bandung","2022-07-03","YouTube","pro",1
"STU01638","Aditya Damayanti","aditya.damayanti@hotmail4572@gmail.com",35,"Jakarta","2024-06-10","YouTube","free",1
"STU01125","Bagus Maulana","bagus.maulana460@hotmail.com",28,"Bandung","2024-07-31","Referral","free",2
"STU00415","Diah Anggara","diah.anggara362@outlook.com",40,"Surabaya","2023-11-15","YouTube","free",0
"STU01835","Iqbal Setyowati","iqbal.setyowati@hotmail.com",44,"Medan","2023-06-15","TikTok","free",1
"STU00495","Vina Wijaya","vina.wijaya603@hotmail.com",27,"Yogyakarta","2022-06-23","Instagram","free",0
"STU02205","Bayu Saputra","bayu.saputra@yahoo.com",40,"Bandung","2023-06-05","YouTube","free",9
"STU00048","Fitri Anggara","fitri.anggara@hotmail.com",29,"Denpasar","2024-10-15","Instagram","basic",3
"STU02152","Lestari Pertiwi","lestari.pertiwi197@outlook.com",31,"Semarang","2024-07-11","TikTok","free",5
"STU01047","Ferdi Anggara","ferdi.anggara143@yahoo9320@gmail.com",18,"Bandung","2024-06-16","Instagram","free",0
"STU02429","Putri Permadi","putri.permadi@hotmail.com",40,"Yogyakarta","2022-06-07","YouTube","free",3
"STU02491","Nadia Rahmawati","nadia.rahmawati490@yahoo.com",34,"Denpasar","2023-07-15","Google","free",4
"STU00832","Aditya Pratama","aditya.pratama596@outlook.com",34,"Palembang","2025-02-21","YouTube","free",8
"STU00147","Reza Wulandari","reza.wulandari@hotmail.com",42,"Bandung","2023-07-29","YouTube","basic",10
"STU01416","Gita Pramudita","gita.pramudita@hotmail.com",41,"Palembang","2023-08-23","Google","basic",3
"STU02688","Yuni Putra","yuni.putra@yahoo.com",19,"Jakarta","2022-07-13","Referral","basic",3
"STU01650","Aditya Setyowati","aditya.setyowati@outlook.com",40,"Jakarta","2022-06-20","Organic","basic",1
"STU02439","Intan Anggara","intan.anggara806@hotmail.com",43,"Medan","2024-12-23","Google","basic",0
"STU00778","Diah Yusuf","diah.yusuf@yahoo.com",31,"Jakarta","2022-12-20","Referral","basic",0
"STU02783","Hadi Kusuma","hadi.kusuma@yahoo.com",39,"Yogyakarta","2024-12-23","Instagram","basic",2
"STU02248","Surya Pertiwi","surya.pertiwi547@gmail.com",26,"Medan","2024-05-25","Google","free",1
"STU01670","Kirana Kurniawan","kirana.kurniawan63@yahoo.com",39,"Jakarta","2022-11-03","Instagram","free",3
"STU02449","Naufal Yusuf","naufal.yusuf@hotmail.com",45,"Jakarta","2024-09-24","Instagram","basic",5
"STU00320","Mawar Wijaya","mawar.wijaya@hotmail.com",19,"Surabaya","2024-01-11","YouTube","free",2
"STU02790","Citra Yusuf","citra.yusuf@hotmail.com",27,"Jakarta","2022-02-21","Google","basic",11
"STU02031","Bayu Setyowati","bayu.setyowati309@outlook.com",45,"Jakarta","2022-09-27","Referral","free",6
"STU02397","Hana Wulandari","hana.wulandari956@yahoo.com",25,"Yogyakarta","2024-12-31","YouTube","free",0
"STU02997","Ferdi Yusuf","ferdi.yusuf382@yahoo.com",29,"Semarang","2024-04-07","Instagram","pro",5
"STU00568","Budi Wijaya","budi.wijaya@gmail.com",34,"Bandung","2024-03-25","Instagram","basic",9
"STU00037","Hadi Hapsari","hadi.hapsari@hotmail.com",40,"Surabaya","2022-05-14","YouTube","free",11
"STU01281","Naufal Permadi","naufal.permadi647@hotmail.com",23,"Yogyakarta","2023-12-28","Instagram","free",11
"STU00348","Hadi Hidayat","hadi.hidayat@hotmail.com",44,"Jakarta","2023-06-17","Instagram","free",5
"STU00304","Luthfi Lestari","luthfi.lestari@yahoo.com",34,"Makassar","2024-11-23","Referral","free",5
"STU01235","Ayu Kurniawan","ayu.kurniawan@hotmail.com",24,"Jakarta","2022-07-11","Instagram","free",1
"STU01490","Naufal Anggraini","naufal.anggraini@outlook.com",36,"Denpasar","2022-01-07","Instagram","free",0
"STU01468","Citra Kurniawan","citra.kurniawan@yahoo.com",44,"Surabaya","2022-01-16","YouTube","free",3
"STU01240","Budi Cahyani","budi.cahyani643@gmail.com",39,"Jakarta","2023-07-18","Instagram","free",3
"STU01123","Galih Susanto","galih.susanto945@yahoo.com",18,"Bekasi","2022-07-27","YouTube","free",6
"STU02843","Dewi Damayanti","dewi.damayanti@yahoo.com",43,"Malang","2023-05-02","Referral","free",2
"STU02571","Intan Cahyani","intan.cahyani@gmail.com",31,"Semarang","2022-07-27","Instagram","basic",4
"STU00116","Hana Permadi","hana.permadi@hotmail.com",41,"Yogyakarta","2024-02-04","Instagram","free",4
"STU02115","Winda Maulana","winda.maulana174@outlook.com",39,"Jakarta","2023-08-24","YouTube","free",4
"STU01593","Olivia Santoso","olivia.santoso@gmail.com",36,"Bandung","2024-11-11","Instagram","pro",2
"STU02994","Umi Wulandari","umi.wulandari437@gmail.com",27,"Jakarta","2023-09-20","YouTube","free",6
